Time[s] TxPosX[m] TxPosY[m] RxPosX[m] RxPosY[m] ChannelState SNR[dB] Pathloss[dB]
16.63 0 0 -20 0 LOS -inf 68.6618
16.64 0 0 -20 0 LOS -inf 68.664
16.65 0 0 -20 0 LOS -inf 68.6661
16.66 0 0 -20 0 LOS -inf 68.6682
16.67 0 0 -20 0 LOS -inf 68.6704
16.68 0 0 -20 0 LOS -inf 68.6725
16.69 0 0 -20 0 LOS -inf 68.6747
16.7 0 0 -20 0 LOS -inf 68.6768
16.71 0 0 -20 0 LOS -inf 68.6789
16.72 0 0 -20 0 LOS -inf 68.6811
16.73 0 0 -20 0 LOS -inf 68.6832
16.74 0 0 -20 0 LOS -inf 68.6853
16.75 0 0 -20 0 LOS -inf 68.6875
16.76 0 0 -20 0 LOS -inf 68.6896
16.77 0 0 -20 0 LOS -inf 68.6918
16.78 0 0 -20 0 LOS -inf 68.6939
16.79 0 0 -20 0 LOS -inf 68.696
16.8 0 0 -20 0 LOS -inf 68.6982
16.81 0 0 -20 0 LOS -inf 68.7003
16.82 0 0 -20 0 LOS -inf 68.7025
16.83 0 0 -20 0 LOS -inf 68.7046
16.84 0 0 -20 0 LOS -inf 68.7067
16.85 0 0 -20 0 LOS -inf 68.7089
16.86 0 0 -20 0 LOS -inf 68.711
16.87 0 0 -20 0 LOS -inf 68.7131
16.88 0 0 -20 0 LOS -inf 68.7153
16.89 0 0 -20 0 LOS -inf 68.7174
16.9 0 0 -20 0 LOS -inf 68.7196
16.91 0 0 -20 0 LOS -inf 68.7217
16.92 0 0 -20 0 LOS -inf 68.7239
16.93 0 0 -20 0 LOS -inf 68.726
16.94 0 0 -20 0 LOS -inf 68.7281
16.95 0 0 -20 0 LOS -inf 68.7303
16.96 0 0 -20 0 LOS -inf 68.7324
16.97 0 0 -20 0 LOS -inf 68.7346
16.98 0 0 -20 0 LOS -inf 68.7367
16.99 0 0 -20 0 LOS -inf 68.7388
17 0 0 -20 0 LOS -inf 68.741
17.01 0 0 -20 0 LOS -inf 68.7431
17.02 0 0 -20 0 LOS -inf 68.7453
17.03 0 0 -20 0 LOS -inf 68.7474
17.04 0 0 -20 0 LOS -inf 68.7496
17.05 0 0 -20 0 LOS -inf 68.7517
17.06 0 0 -20 0 LOS -inf 68.7539
17.07 0 0 -20 0 LOS -inf 68.756
17.08 0 0 -20 0 LOS -inf 68.7581
17.09 0 0 -20 0 LOS -inf 68.7603
17.1 0 0 -20 0 LOS -inf 68.7624
17.11 0 0 -20 0 LOS -inf 68.7646
17.12 0 0 -20 0 LOS -inf 68.7667
17.13 0 0 -20 0 LOS -inf 68.7689
17.14 0 0 -20 0 LOS -inf 68.771
17.15 0 0 -20 0 LOS -inf 68.7732
17.16 0 0 -20 0 LOS -inf 68.7753
17.17 0 0 -20 0 LOS -inf 68.7775
17.18 0 0 -20 0 LOS -inf 68.7796
17.19 0 0 -20 0 LOS -inf 68.7817
17.2 0 0 -20 0 LOS -inf 68.7839
17.21 0 0 -20 0 LOS -inf 68.786
17.22 0 0 -20 0 LOS -inf 68.7882
17.23 0 0 -20 0 LOS -inf 68.7903
17.24 0 0 -20 0 LOS -inf 68.7925
17.25 0 0 -20 0 LOS -inf 68.7946
17.26 0 0 -20 0 LOS -inf 68.7968
17.27 0 0 -20 0 LOS -inf 68.7989
17.28 0 0 -20 0 LOS -inf 68.8011
17.29 0 0 -20 0 LOS -inf 68.8032
17.3 0 0 -20 0 LOS -inf 68.8054
17.31 0 0 -20 0 LOS -inf 68.8075
17.32 0 0 -20 0 LOS -inf 68.8097
17.33 0 0 -20 0 LOS -inf 68.8118
17.34 0 0 -20 0 LOS -inf 68.814
17.35 0 0 -20 0 LOS -inf 68.8161
17.36 0 0 -20 0 LOS -inf 68.8183
17.37 0 0 -20 0 LOS -inf 68.8204
17.38 0 0 -20 0 LOS -inf 68.8226
17.39 0 0 -20 0 LOS -inf 68.8247
17.4 0 0 -20 0 LOS -inf 68.8269
17.41 0 0 -20 0 LOS -inf 68.829
17.42 0 0 -20 0 LOS -inf 68.8312
17.43 0 0 -20 0 LOS -inf 68.8333
17.44 0 0 -20 0 LOS -inf 68.8355
17.45 0 0 -20 0 LOS -inf 68.8376
17.46 0 0 -20 0 LOS -inf 68.8398
17.47 0 0 -20 0 LOS -inf 68.8419
17.48 0 0 -20 0 LOS -inf 68.8441
17.49 0 0 -20 0 LOS -inf 68.8462
17.5 0 0 -20 0 LOS -inf 68.8484
17.51 0 0 -20 0 LOS -inf 68.8505
17.52 0 0 -20 0 LOS -inf 68.8527
17.53 0 0 -20 0 LOS -inf 68.8548
17.54 0 0 -20 0 LOS -inf 68.857
17.55 0 0 -20 0 LOS -inf 68.8591
17.56 0 0 -20 0 LOS -inf 68.8613
17.57 0 0 -20 0 LOS -inf 68.8635
17.58 0 0 -20 0 LOS -inf 68.8656
17.59 0 0 -20 0 LOS -inf 68.8678
17.6 0 0 -20 0 LOS -inf 68.8699
17.61 0 0 -20 0 LOS -inf 68.8721
17.62 0 0 -20 0 LOS -inf 68.8742
17.63 0 0 -20 0 LOS -inf 68.8764
17.64 0 0 -20 0 LOS -inf 68.8785
17.65 0 0 -20 0 LOS -inf 68.8807
17.66 0 0 -20 0 LOS -inf 68.8828
17.67 0 0 -20 0 LOS -inf 68.885
17.68 0 0 -20 0 LOS -inf 68.8872
17.69 0 0 -20 0 LOS -inf 68.8893
17.7 0 0 -20 0 LOS -inf 68.8915
17.71 0 0 -20 0 LOS -inf 68.8936
17.72 0 0 -20 0 LOS -inf 68.8958
17.73 0 0 -20 0 LOS -inf 68.8979
17.74 0 0 -20 0 LOS -inf 68.9001
17.75 0 0 -20 0 LOS -inf 68.9022
17.76 0 0 -20 0 LOS -inf 68.9044
17.77 0 0 -20 0 LOS -inf 68.9066
17.78 0 0 -20 0 LOS -inf 68.9087
17.79 0 0 -20 0 LOS -inf 68.9109
17.8 0 0 -20 0 LOS -inf 68.913
17.81 0 0 -20 0 LOS -inf 68.9152
17.82 0 0 -20 0 LOS -inf 68.9173
17.83 0 0 -20 0 LOS -inf 68.9195
17.84 0 0 -20 0 LOS -inf 68.9217
17.85 0 0 -20 0 LOS -inf 68.9238
17.86 0 0 -20 0 LOS -inf 68.926
17.87 0 0 -20 0 LOS -inf 68.9281
17.88 0 0 -20 0 LOS -inf 68.9303
17.89 0 0 -20 0 LOS -inf 68.9324
17.9 0 0 -20 0 LOS -inf 68.9346
17.91 0 0 -20 0 LOS -inf 68.9368
17.92 0 0 -20 0 LOS -inf 68.9389
17.93 0 0 -20 0 LOS -inf 68.9411
17.94 0 0 -20 0 LOS -inf 68.9432
17.95 0 0 -20 0 LOS -inf 68.9454
17.96 0 0 -20 0 LOS -inf 68.9475
17.97 0 0 -20 0 LOS -inf 68.9497
17.98 0 0 -20 0 LOS -inf 68.9519
17.99 0 0 -20 0 LOS -inf 68.954
18 0 0 -20 0 LOS -inf 68.9562
18.01 0 0 -20 0 LOS -inf 68.9583
18.02 0 0 -20 0 LOS -inf 68.9605
18.03 0 0 -20 0 LOS -inf 68.9627
18.04 0 0 -20 0 LOS -inf 68.9648
18.05 0 0 -20 0 LOS -inf 68.967
18.06 0 0 -20 0 LOS -inf 68.9691
18.07 0 0 -20 0 LOS -inf 68.9713
18.08 0 0 -20 0 LOS -inf 68.9735
18.09 0 0 -20 0 LOS -inf 68.9756
18.1 0 0 -20 0 LOS -inf 68.9778
18.11 0 0 -20 0 LOS -inf 68.9799
18.12 0 0 -20 0 LOS -inf 68.9821
18.13 0 0 -20 0 LOS -inf 68.9843
18.14 0 0 -20 0 LOS -inf 68.9864
18.15 0 0 -20 0 LOS -inf 68.9886
18.16 0 0 -20 0 LOS -inf 68.9908
18.17 0 0 -20 0 LOS -inf 68.9929
18.18 0 0 -20 0 LOS -inf 68.9951
18.19 0 0 -20 0 LOS -inf 68.9972
18.2 0 0 -20 0 LOS -inf 68.9994
18.21 0 0 -20 0 LOS -inf 69.0016
18.22 0 0 -20 0 LOS -inf 69.0037
18.23 0 0 -20 0 LOS -inf 69.0059
18.24 0 0 -20 0 LOS -inf 69.008
18.25 0 0 -20 0 LOS -inf 69.0102
18.26 0 0 -20 0 LOS -inf 69.0124
18.27 0 0 -20 0 LOS -inf 69.0145
18.28 0 0 -20 0 LOS -inf 69.0167
18.29 0 0 -20 0 LOS -inf 69.0189
18.3 0 0 -20 0 LOS -inf 69.021
18.31 0 0 -20 0 LOS -inf 69.0232
18.32 0 0 -20 0 LOS -inf 69.0253
18.33 0 0 -20 0 LOS -inf 69.0275
18.34 0 0 -20 0 LOS -inf 69.0297
18.35 0 0 -20 0 LOS -inf 69.0318
18.36 0 0 -20 0 LOS -inf 69.034
18.37 0 0 -20 0 LOS -inf 69.0362
18.38 0 0 -20 0 LOS -inf 69.0383
18.39 0 0 -20 0 LOS -inf 69.0405
18.4 0 0 -20 0 LOS -inf 69.0427
18.41 0 0 -20 0 LOS -inf 69.0448
18.42 0 0 -20 0 LOS -inf 69.047
18.43 0 0 -20 0 LOS -inf 69.0492
18.44 0 0 -20 0 LOS -inf 69.0513
18.45 0 0 -20 0 LOS -inf 69.0535
18.46 0 0 -20 0 LOS -inf 69.0556
18.47 0 0 -20 0 LOS -inf 69.0578
18.48 0 0 -20 0 LOS -inf 69.06
18.49 0 0 -20 0 LOS -inf 69.0621
18.5 0 0 -20 0 LOS -inf 69.0643
18.51 0 0 -20 0 LOS -inf 69.0665
18.52 0 0 -20 0 LOS -inf 69.0686
18.53 0 0 -20 0 LOS -inf 69.0708
18.54 0 0 -20 0 LOS -inf 69.073
18.55 0 0 -20 0 LOS -inf 69.0751
18.56 0 0 -20 0 LOS -inf 69.0773
18.57 0 0 -20 0 LOS -inf 69.0795
18.58 0 0 -20 0 LOS -inf 69.0816
18.59 0 0 -20 0 LOS -inf 69.0838
18.6 0 0 -20 0 LOS -inf 69.086
18.61 0 0 -20 0 LOS -inf 69.0881
18.62 0 0 -20 0 LOS -inf 69.0903
18.63 0 0 -20 0 LOS -inf 69.0925
18.64 0 0 -20 0 LOS -inf 69.0946
18.65 0 0 -20 0 LOS -inf 69.0968
18.66 0 0 -20 0 LOS -inf 69.099
18.67 0 0 -20 0 LOS -inf 69.1011
18.68 0 0 -20 0 LOS -inf 69.1033
18.69 0 0 -20 0 LOS -inf 69.1055
18.7 0 0 -20 0 LOS -inf 69.1076
18.71 0 0 -20 0 LOS -inf 69.1098
18.72 0 0 -20 0 LOS -inf 69.112
18.73 0 0 -20 0 LOS -inf 69.1141
18.74 0 0 -20 0 LOS -inf 69.1163
18.75 0 0 -20 0 LOS -inf 69.1185
18.76 0 0 -20 0 LOS -inf 69.1206
18.77 0 0 -20 0 LOS -inf 69.1228
18.78 0 0 -20 0 LOS -inf 69.125
18.79 0 0 -20 0 LOS -inf 69.1271
18.8 0 0 -20 0 LOS -inf 69.1293
18.81 0 0 -20 0 LOS -inf 69.1315
18.82 0 0 -20 0 LOS -inf 69.1336
18.83 0 0 -20 0 LOS -inf 69.1358
18.84 0 0 -20 0 LOS -inf 69.138
18.85 0 0 -20 0 LOS -inf 69.1401
18.86 0 0 -20 0 LOS -inf 69.1423
18.87 0 0 -20 0 LOS -inf 69.1445
18.88 0 0 -20 0 LOS -inf 69.1466
18.89 0 0 -20 0 LOS -inf 69.1488
18.9 0 0 -20 0 LOS -inf 69.151
18.91 0 0 -20 0 LOS -inf 69.1531
18.92 0 0 -20 0 LOS -inf 69.1553
18.93 0 0 -20 0 LOS -inf 69.1575
18.94 0 0 -20 0 LOS -inf 69.1596
18.95 0 0 -20 0 LOS -inf 69.1618
18.96 0 0 -20 0 LOS -inf 69.164
18.97 0 0 -20 0 LOS -inf 69.1661
18.98 0 0 -20 0 LOS -inf 69.1683
18.99 0 0 -20 0 LOS -inf 69.1705
19 0 0 -20 0 LOS -inf 69.1726
19.01 0 0 -20 0 LOS -inf 69.1748
19.02 0 0 -20 0 LOS -inf 69.177
19.03 0 0 -20 0 LOS -inf 69.1792
19.04 0 0 -20 0 LOS -inf 69.1813
19.05 0 0 -20 0 LOS -inf 69.1835
19.06 0 0 -20 0 LOS -inf 69.1857
19.07 0 0 -20 0 LOS -inf 69.1878
19.08 0 0 -20 0 LOS -inf 69.19
19.09 0 0 -20 0 LOS -inf 69.1922
19.1 0 0 -20 0 LOS -inf 69.1943
19.11 0 0 -20 0 LOS -inf 69.1965
19.12 0 0 -20 0 LOS -inf 69.1987
19.13 0 0 -20 0 LOS -inf 69.2008
19.14 0 0 -20 0 LOS -inf 69.203
19.15 0 0 -20 0 LOS -inf 69.2052
19.16 0 0 -20 0 LOS -inf 69.2074
19.17 0 0 -20 0 LOS -inf 69.2095
19.18 0 0 -20 0 LOS -inf 69.2117
19.19 0 0 -20 0 LOS -inf 69.2139
19.2 0 0 -20 0 LOS -inf 69.216
19.21 0 0 -20 0 LOS -inf 69.2182
19.22 0 0 -20 0 LOS -inf 69.2204
19.23 0 0 -20 0 LOS -inf 69.2225
19.24 0 0 -20 0 LOS -inf 69.2247
19.25 0 0 -20 0 LOS -inf 69.2269
19.26 0 0 -20 0 LOS -inf 69.229
19.27 0 0 -20 0 LOS -inf 69.2312
19.28 0 0 -20 0 LOS -inf 69.2334
19.29 0 0 -20 0 LOS -inf 69.2356
19.3 0 0 -20 0 LOS -inf 69.2377
19.31 0 0 -20 0 LOS -inf 69.2399
19.32 0 0 -20 0 LOS -inf 69.2421
19.33 0 0 -20 0 LOS -inf 69.2442
19.34 0 0 -20 0 LOS -inf 69.2464
19.35 0 0 -20 0 LOS -inf 69.2486
19.36 0 0 -20 0 LOS -inf 69.2508
19.37 0 0 -20 0 LOS -inf 69.2529
19.38 0 0 -20 0 LOS -inf 69.2551
19.39 0 0 -20 0 LOS -inf 69.2573
19.4 0 0 -20 0 LOS -inf 69.2594
19.41 0 0 -20 0 LOS -inf 69.2616
19.42 0 0 -20 0 LOS -inf 69.2638
19.43 0 0 -20 0 LOS -inf 69.2659
19.44 0 0 -20 0 LOS -inf 69.2681
19.45 0 0 -20 0 LOS -inf 69.2703
19.46 0 0 -20 0 LOS -inf 69.2725
19.47 0 0 -20 0 LOS -inf 69.2746
19.48 0 0 -20 0 LOS -inf 69.2768
19.49 0 0 -20 0 LOS -inf 69.279
19.5 0 0 -20 0 LOS -inf 69.2811
19.51 0 0 -20 0 LOS -inf 69.2833
19.52 0 0 -20 0 LOS -inf 69.2855
19.53 0 0 -20 0 LOS -inf 69.2877
19.54 0 0 -20 0 LOS -inf 69.2898
19.55 0 0 -20 0 LOS -inf 69.292
19.56 0 0 -20 0 LOS -inf 69.2942
19.57 0 0 -20 0 LOS -inf 69.2963
19.58 0 0 -20 0 LOS -inf 69.2985
19.59 0 0 -20 0 LOS -inf 69.3007
19.6 0 0 -20 0 LOS -inf 69.3028
19.61 0 0 -20 0 LOS -inf 69.305
19.62 0 0 -20 0 LOS -inf 69.3072
19.63 0 0 -20 0 LOS -inf 69.3094
19.64 0 0 -20 0 LOS -inf 69.3115
19.65 0 0 -20 0 LOS -inf 69.3137
19.66 0 0 -20 0 LOS -inf 69.3159
19.67 0 0 -20 0 LOS -inf 69.318
19.68 0 0 -20 0 LOS -inf 69.3202
19.69 0 0 -20 0 LOS -inf 69.3224
19.7 0 0 -20 0 LOS -inf 69.3246
19.71 0 0 -20 0 LOS -inf 69.3267
19.72 0 0 -20 0 LOS -inf 69.3289
19.73 0 0 -20 0 LOS -inf 69.3311
19.74 0 0 -20 0 LOS -inf 69.3332
19.75 0 0 -20 0 LOS -inf 69.3354
19.76 0 0 -20 0 LOS -inf 69.3376
19.77 0 0 -20 0 LOS -inf 69.3398
19.78 0 0 -20 0 LOS -inf 69.3419
19.79 0 0 -20 0 LOS -inf 69.3441
19.8 0 0 -20 0 LOS -inf 69.3463
19.81 0 0 -20 0 LOS -inf 69.3484
19.82 0 0 -20 0 LOS -inf 69.3506
19.83 0 0 -20 0 LOS -inf 69.3528
19.84 0 0 -20 0 LOS -inf 69.355
19.85 0 0 -20 0 LOS -inf 69.3571
19.86 0 0 -20 0 LOS -inf 69.3593
19.87 0 0 -20 0 LOS -inf 69.3615
19.88 0 0 -20 0 LOS -inf 69.3636
19.89 0 0 -20 0 LOS -inf 69.3658
19.9 0 0 -20 0 LOS -inf 69.368
19.91 0 0 -20 0 LOS -inf 69.3702
19.92 0 0 -20 0 LOS -inf 69.3723
19.93 0 0 -20 0 LOS -inf 69.3745
19.94 0 0 -20 0 LOS -inf 69.3767
19.95 0 0 -20 0 LOS -inf 69.3788
19.96 0 0 -20 0 LOS -inf 69.381
19.97 0 0 -20 0 LOS -inf 69.3832
19.98 0 0 -20 0 LOS -inf 69.3854
19.99 0 0 -20 0 LOS -inf 69.3875
20 0 0 -20 0 LOS -inf 69.3897
20.01 0 0 -20 0 LOS -inf 69.3919
20.02 0 0 -20 0 LOS -inf 69.394
20.03 0 0 -20 0 LOS -inf 69.3962
20.04 0 0 -20 0 LOS -inf 69.3984
20.05 0 0 -20 0 LOS -inf 69.4006
20.06 0 0 -20 0 LOS -inf 69.4027
20.07 0 0 -20 0 LOS -inf 69.4049
20.08 0 0 -20 0 LOS -inf 69.4071
20.09 0 0 -20 0 LOS -inf 69.4092
20.1 0 0 -20 0 LOS -inf 69.4114
20.11 0 0 -20 0 LOS -inf 69.4136
20.12 0 0 -20 0 LOS -inf 69.4158
20.13 0 0 -20 0 LOS -inf 69.4179
20.14 0 0 -20 0 LOS -inf 69.4201
20.15 0 0 -20 0 LOS -inf 69.4223
20.16 0 0 -20 0 LOS -inf 69.4244
20.17 0 0 -20 0 LOS -inf 69.4266
20.18 0 0 -20 0 LOS -inf 69.4288
20.19 0 0 -20 0 LOS -inf 69.431
20.2 0 0 -20 0 LOS -inf 69.4331
20.21 0 0 -20 0 LOS -inf 69.4353
20.22 0 0 -20 0 LOS -inf 69.4375
20.23 0 0 -20 0 LOS -inf 69.4396
20.24 0 0 -20 0 LOS -inf 69.4418
20.25 0 0 -20 0 LOS -inf 69.444
20.26 0 0 -20 0 LOS -inf 69.4462
20.27 0 0 -20 0 LOS -inf 69.4483
20.28 0 0 -20 0 LOS -inf 69.4505
20.29 0 0 -20 0 LOS -inf 69.4527
20.3 0 0 -20 0 LOS -inf 69.4548
20.31 0 0 -20 0 LOS -inf 69.457
20.32 0 0 -20 0 LOS -inf 69.4592
20.33 0 0 -20 0 LOS -inf 69.4614
20.34 0 0 -20 0 LOS -inf 69.4635
20.35 0 0 -20 0 LOS -inf 69.4657
20.36 0 0 -20 0 LOS -inf 69.4679
20.37 0 0 -20 0 LOS -inf 69.47
20.38 0 0 -20 0 LOS -inf 69.4722
20.39 0 0 -20 0 LOS -inf 69.4744
20.4 0 0 -20 0 LOS -inf 69.4766
20.41 0 0 -20 0 LOS -inf 69.4787
20.42 0 0 -20 0 LOS -inf 69.4809
20.43 0 0 -20 0 LOS -inf 69.4831
20.44 0 0 -20 0 LOS -inf 69.4852
20.45 0 0 -20 0 LOS -inf 69.4874
20.46 0 0 -20 0 LOS -inf 69.4896
20.47 0 0 -20 0 LOS -inf 69.4918
20.48 0 0 -20 0 LOS -inf 69.4939
20.49 0 0 -20 0 LOS -inf 69.4961
20.5 0 0 -20 0 LOS -inf 69.4983
20.51 0 0 -20 0 LOS -inf 69.5004
20.52 0 0 -20 0 LOS -inf 69.5026
20.53 0 0 -20 0 LOS -inf 69.5048
20.54 0 0 -20 0 LOS -inf 69.5069
20.55 0 0 -20 0 LOS -inf 69.5091
20.56 0 0 -20 0 LOS -inf 69.5113
20.57 0 0 -20 0 LOS -inf 69.5135
20.58 0 0 -20 0 LOS -inf 69.5156
20.59 0 0 -20 0 LOS -inf 69.5178
20.6 0 0 -20 0 LOS -inf 69.52
20.61 0 0 -20 0 LOS -inf 69.5221
20.62 0 0 -20 0 LOS -inf 69.5243
20.63 0 0 -20 0 LOS -inf 69.5265
20.64 0 0 -20 0 LOS -inf 69.5287
20.65 0 0 -20 0 LOS -inf 69.5308
20.66 0 0 -20 0 LOS -inf 69.533
20.67 0 0 -20 0 LOS -inf 69.5352
20.68 0 0 -20 0 LOS -inf 69.5373
20.69 0 0 -20 0 LOS -inf 69.5395
20.7 0 0 -20 0 LOS -inf 69.5417
20.71 0 0 -20 0 LOS -inf 69.5438
20.72 0 0 -20 0 LOS -inf 69.546
20.73 0 0 -20 0 LOS -inf 69.5482
20.74 0 0 -20 0 LOS -inf 69.5504
20.75 0 0 -20 0 LOS -inf 69.5525
20.76 0 0 -20 0 LOS -inf 69.5547
20.77 0 0 -20 0 LOS -inf 69.5569
20.78 0 0 -20 0 LOS -inf 69.559
20.79 0 0 -20 0 LOS -inf 69.5612
20.8 0 0 -20 0 LOS -inf 69.5634
20.81 0 0 -20 0 LOS -inf 69.5655
20.82 0 0 -20 0 LOS -inf 69.5677
20.83 0 0 -20 0 LOS -inf 69.5699
20.84 0 0 -20 0 LOS -inf 69.5721
20.85 0 0 -20 0 LOS -inf 69.5742
20.86 0 0 -20 0 LOS -inf 69.5764
20.87 0 0 -20 0 LOS -inf 69.5786
20.88 0 0 -20 0 LOS -inf 69.5807
20.89 0 0 -20 0 LOS -inf 69.5829
20.9 0 0 -20 0 LOS -inf 69.5851
20.91 0 0 -20 0 LOS -inf 69.5872
20.92 0 0 -20 0 LOS -inf 69.5894
20.93 0 0 -20 0 LOS -inf 69.5916
20.94 0 0 -20 0 LOS -inf 69.5937
20.95 0 0 -20 0 LOS -inf 69.5959
20.96 0 0 -20 0 LOS -inf 69.5981
20.97 0 0 -20 0 LOS -inf 69.6003
20.98 0 0 -20 0 LOS -inf 69.6024
20.99 0 0 -20 0 LOS -inf 69.6046
21 0 0 -20 0 LOS -inf 69.6068
21.01 0 0 -20 0 LOS -inf 69.6089
21.02 0 0 -20 0 LOS -inf 69.6111
21.03 0 0 -20 0 LOS -inf 69.6133
21.04 0 0 -20 0 LOS -inf 69.6154
21.05 0 0 -20 0 LOS -inf 69.6176
21.06 0 0 -20 0 LOS -inf 69.6198
21.07 0 0 -20 0 LOS -inf 69.6219
21.08 0 0 -20 0 LOS -inf 69.6241
21.09 0 0 -20 0 LOS -inf 69.6263
21.1 0 0 -20 0 LOS -inf 69.6284
21.11 0 0 -20 0 LOS -inf 69.6306
21.12 0 0 -20 0 LOS -inf 69.6328
21.13 0 0 -20 0 LOS -inf 69.635
21.14 0 0 -20 0 LOS -inf 69.6371
21.15 0 0 -20 0 LOS -inf 69.6393
21.16 0 0 -20 0 LOS -inf 69.6415
21.17 0 0 -20 0 LOS -inf 69.6436
21.18 0 0 -20 0 LOS -inf 69.6458
21.19 0 0 -20 0 LOS -inf 69.648
21.2 0 0 -20 0 LOS -inf 69.6501
21.21 0 0 -20 0 LOS -inf 69.6523
21.22 0 0 -20 0 LOS -inf 69.6545
21.23 0 0 -20 0 LOS -inf 69.6566
21.24 0 0 -20 0 LOS -inf 69.6588
21.25 0 0 -20 0 LOS -inf 69.661
21.26 0 0 -20 0 LOS -inf 69.6631
21.27 0 0 -20 0 LOS -inf 69.6653
21.28 0 0 -20 0 LOS -inf 69.6675
21.29 0 0 -20 0 LOS -inf 69.6696
21.3 0 0 -20 0 LOS -inf 69.6718
21.31 0 0 -20 0 LOS -inf 69.674
21.32 0 0 -20 0 LOS -inf 69.6761
21.33 0 0 -20 0 LOS -inf 69.6783
21.34 0 0 -20 0 LOS -inf 69.6805
21.35 0 0 -20 0 LOS -inf 69.6826
21.36 0 0 -20 0 LOS -inf 69.6848
21.37 0 0 -20 0 LOS -inf 69.687
21.38 0 0 -20 0 LOS -inf 69.6891
21.39 0 0 -20 0 LOS -inf 69.6913
21.4 0 0 -20 0 LOS -inf 69.6935
21.41 0 0 -20 0 LOS -inf 69.6956
21.42 0 0 -20 0 LOS -inf 69.6978
21.43 0 0 -20 0 LOS -inf 69.7
21.44 0 0 -20 0 LOS -inf 69.7021
21.45 0 0 -20 0 LOS -inf 69.7043
21.46 0 0 -20 0 LOS -inf 69.7065
21.47 0 0 -20 0 LOS -inf 69.7086
21.48 0 0 -20 0 LOS -inf 69.7108
21.49 0 0 -20 0 LOS -inf 69.713
21.5 0 0 -20 0 LOS -inf 69.7151
21.51 0 0 -20 0 LOS -inf 69.7173
21.52 0 0 -20 0 LOS -inf 69.7195
21.53 0 0 -20 0 LOS -inf 69.7216
21.54 0 0 -20 0 LOS -inf 69.7238
21.55 0 0 -20 0 LOS -inf 69.726
21.56 0 0 -20 0 LOS -inf 69.7281
21.57 0 0 -20 0 LOS -inf 69.7303
21.58 0 0 -20 0 LOS -inf 69.7325
21.59 0 0 -20 0 LOS -inf 69.7346
21.6 0 0 -20 0 LOS -inf 69.7368
21.61 0 0 -20 0 LOS -inf 69.739
21.62 0 0 -20 0 LOS -inf 69.7411
21.63 0 0 -20 0 LOS -inf 69.7433
21.64 0 0 -20 0 LOS -inf 69.7454
21.65 0 0 -20 0 LOS -inf 69.7476
21.66 0 0 -20 0 LOS -inf 69.7498
21.67 0 0 -20 0 LOS -inf 69.7519
21.68 0 0 -20 0 LOS -inf 69.7541
21.69 0 0 -20 0 LOS -inf 69.7563
21.7 0 0 -20 0 LOS -inf 69.7584
21.71 0 0 -20 0 LOS -inf 69.7606
21.72 0 0 -20 0 LOS -inf 69.7628
21.73 0 0 -20 0 LOS -inf 69.7649
21.74 0 0 -20 0 LOS -inf 69.7671
21.75 0 0 -20 0 LOS -inf 69.7693
21.76 0 0 -20 0 LOS -inf 69.7714
21.77 0 0 -20 0 LOS -inf 69.7736
21.78 0 0 -20 0 LOS -inf 69.7757
21.79 0 0 -20 0 LOS -inf 69.7779
21.8 0 0 -20 0 LOS -inf 69.7801
21.81 0 0 -20 0 LOS -inf 69.7822
21.82 0 0 -20 0 LOS -inf 69.7844
21.83 0 0 -20 0 LOS -inf 69.7866
21.84 0 0 -20 0 LOS -inf 69.7887
21.85 0 0 -20 0 LOS -inf 69.7909
21.86 0 0 -20 0 LOS -inf 69.7931
21.87 0 0 -20 0 LOS -inf 69.7952
21.88 0 0 -20 0 LOS -inf 69.7974
21.89 0 0 -20 0 LOS -inf 69.7995
21.9 0 0 -20 0 LOS -inf 69.8017
21.91 0 0 -20 0 LOS -inf 69.8039
21.92 0 0 -20 0 LOS -inf 69.806
21.93 0 0 -20 0 LOS -inf 69.8082
21.94 0 0 -20 0 LOS -inf 69.8104
21.95 0 0 -20 0 LOS -inf 69.8125
21.96 0 0 -20 0 LOS -inf 69.8147
21.97 0 0 -20 0 LOS -inf 69.8168
21.98 0 0 -20 0 LOS -inf 69.819
21.99 0 0 -20 0 LOS -inf 69.8212
22 0 0 -20 0 LOS -inf 69.8233
22.01 0 0 -20 0 LOS -inf 69.8255
22.02 0 0 -20 0 LOS -inf 69.8276
22.03 0 0 -20 0 LOS -inf 69.8298
22.04 0 0 -20 0 LOS -inf 69.832
22.05 0 0 -20 0 LOS -inf 69.8341
22.06 0 0 -20 0 LOS -inf 69.8363
22.07 0 0 -20 0 LOS -inf 69.8385
22.08 0 0 -20 0 LOS -inf 69.8406
22.09 0 0 -20 0 LOS -inf 69.8428
22.1 0 0 -20 0 LOS -inf 69.8449
22.11 0 0 -20 0 LOS -inf 69.8471
22.12 0 0 -20 0 LOS -inf 69.8493
22.13 0 0 -20 0 LOS -inf 69.8514
22.14 0 0 -20 0 LOS -inf 69.8536
22.15 0 0 -20 0 LOS -inf 69.8557
22.16 0 0 -20 0 LOS -inf 69.8579
22.17 0 0 -20 0 LOS -inf 69.8601
22.18 0 0 -20 0 LOS -inf 69.8622
22.19 0 0 -20 0 LOS -inf 69.8644
22.2 0 0 -20 0 LOS -inf 69.8665
22.21 0 0 -20 0 LOS -inf 69.8687
22.22 0 0 -20 0 LOS -inf 69.8709
