theta_rad,phi_rad,gain_db,h_bw,v_bw,slav,mAtt,AEG
1.82212,2.13628,-22,65,65,30,30,8
1.88496,2.13628,-22,65,65,30,30,8
1.94779,2.13628,-22,65,65,30,30,8
2.01062,2.13628,-22,65,65,30,30,8
2.07345,2.13628,-22,65,65,30,30,8
2.13628,2.13628,-22,65,65,30,30,8
2.19911,2.13628,-22,65,65,30,30,8
2.26195,2.13628,-22,65,65,30,30,8
2.32478,2.13628,-22,65,65,30,30,8
2.38761,2.13628,-22,65,65,30,30,8
2.45044,2.13628,-22,65,65,30,30,8
2.51327,2.13628,-22,65,65,30,30,8
2.57611,2.13628,-22,65,65,30,30,8
2.63894,2.13628,-22,65,65,30,30,8
2.70177,2.13628,-22,65,65,30,30,8
2.7646,2.13628,-22,65,65,30,30,8
2.82743,2.13628,-22,65,65,30,30,8
2.89027,2.13628,-22,65,65,30,30,8
2.9531,2.13628,-22,65,65,30,30,8
3.01593,2.13628,-22,65,65,30,30,8
3.07876,2.13628,-22,65,65,30,30,8
-3.14159,2.19911,-22,65,65,30,30,8
-3.07876,2.19911,-22,65,65,30,30,8
-3.01593,2.19911,-22,65,65,30,30,8
-2.9531,2.19911,-22,65,65,30,30,8
-2.89027,2.19911,-22,65,65,30,30,8
-2.82743,2.19911,-22,65,65,30,30,8
-2.7646,2.19911,-22,65,65,30,30,8
-2.70177,2.19911,-22,65,65,30,30,8
-2.63894,2.19911,-22,65,65,30,30,8
-2.57611,2.19911,-22,65,65,30,30,8
-2.51327,2.19911,-22,65,65,30,30,8
-2.45044,2.19911,-22,65,65,30,30,8
-2.38761,2.19911,-22,65,65,30,30,8
-2.32478,2.19911,-22,65,65,30,30,8
-2.26195,2.19911,-22,65,65,30,30,8
-2.19911,2.19911,-22,65,65,30,30,8
-2.13628,2.19911,-22,65,65,30,30,8
-2.07345,2.19911,-22,65,65,30,30,8
-2.01062,2.19911,-22,65,65,30,30,8
-1.94779,2.19911,-22,65,65,30,30,8
-1.88496,2.19911,-22,65,65,30,30,8
-1.82212,2.19911,-22,65,65,30,30,8
-1.75929,2.19911,-22,65,65,30,30,8
-1.69646,2.19911,-22,65,65,30,30,8
-1.63363,2.19911,-22,65,65,30,30,8
-1.5708,2.19911,-22,65,65,30,30,8
-1.50796,2.19911,-22,65,65,30,30,8
-1.44513,2.19911,-22,65,65,30,30,8
-1.3823,2.19911,-22,65,65,30,30,8
-1.31947,2.19911,-22,65,65,30,30,8
-1.25664,2.19911,-22,65,65,30,30,8
-1.19381,2.19911,-22,65,65,30,30,8
-1.13097,2.19911,-22,65,65,30,30,8
-1.06814,2.19911,-22,65,65,30,30,8
-1.00531,2.19911,-22,65,65,30,30,8
-0.942478,2.19911,-22,65,65,30,30,8
-0.879646,2.19911,-22,65,65,30,30,8
-0.816814,2.19911,-22,65,65,30,30,8
-0.753982,2.19911,-22,65,65,30,30,8
-0.69115,2.19911,-22,65,65,30,30,8
-0.628319,2.19911,-22,65,65,30,30,8
-0.565487,2.19911,-22,65,65,30,30,8
-0.502655,2.19911,-22,65,65,30,30,8
-0.439823,2.19911,-22,65,65,30,30,8
-0.376991,2.19911,-22,65,65,30,30,8
-0.314159,2.19911,-22,65,65,30,30,8
-0.251327,2.19911,-22,65,65,30,30,8
-0.188496,2.19911,-22,65,65,30,30,8
-0.125664,2.19911,-22,65,65,30,30,8
-0.0628319,2.19911,-22,65,65,30,30,8
2.77556e-15,2.19911,-22,65,65,30,30,8
0.0628319,2.19911,-22,65,65,30,30,8
0.125664,2.19911,-22,65,65,30,30,8
0.188496,2.19911,-22,65,65,30,30,8
0.251327,2.19911,-22,65,65,30,30,8
0.314159,2.19911,-22,65,65,30,30,8
0.376991,2.19911,-22,65,65,30,30,8
0.439823,2.19911,-22,65,65,30,30,8
0.502655,2.19911,-22,65,65,30,30,8
0.565487,2.19911,-22,65,65,30,30,8
0.628319,2.19911,-22,65,65,30,30,8
0.69115,2.19911,-22,65,65,30,30,8
0.753982,2.19911,-22,65,65,30,30,8
0.816814,2.19911,-22,65,65,30,30,8
0.879646,2.19911,-22,65,65,30,30,8
0.942478,2.19911,-22,65,65,30,30,8
1.00531,2.19911,-22,65,65,30,30,8
1.06814,2.19911,-22,65,65,30,30,8
1.13097,2.19911,-22,65,65,30,30,8
1.19381,2.19911,-22,65,65,30,30,8
1.25664,2.19911,-22,65,65,30,30,8
1.31947,2.19911,-22,65,65,30,30,8
1.3823,2.19911,-22,65,65,30,30,8
1.44513,2.19911,-22,65,65,30,30,8
1.50796,2.19911,-22,65,65,30,30,8
1.5708,2.19911,-22,65,65,30,30,8
1.63363,2.19911,-22,65,65,30,30,8
1.69646,2.19911,-22,65,65,30,30,8
1.75929,2.19911,-22,65,65,30,30,8
1.82212,2.19911,-22,65,65,30,30,8
1.88496,2.19911,-22,65,65,30,30,8
1.94779,2.19911,-22,65,65,30,30,8
2.01062,2.19911,-22,65,65,30,30,8
2.07345,2.19911,-22,65,65,30,30,8
2.13628,2.19911,-22,65,65,30,30,8
2.19911,2.19911,-22,65,65,30,30,8
2.26195,2.19911,-22,65,65,30,30,8
2.32478,2.19911,-22,65,65,30,30,8
2.38761,2.19911,-22,65,65,30,30,8
2.45044,2.19911,-22,65,65,30,30,8
2.51327,2.19911,-22,65,65,30,30,8
2.57611,2.19911,-22,65,65,30,30,8
2.63894,2.19911,-22,65,65,30,30,8
2.70177,2.19911,-22,65,65,30,30,8
2.7646,2.19911,-22,65,65,30,30,8
2.82743,2.19911,-22,65,65,30,30,8
2.89027,2.19911,-22,65,65,30,30,8
2.9531,2.19911,-22,65,65,30,30,8
3.01593,2.19911,-22,65,65,30,30,8
3.07876,2.19911,-22,65,65,30,30,8
-3.14159,2.26195,-22,65,65,30,30,8
-3.07876,2.26195,-22,65,65,30,30,8
-3.01593,2.26195,-22,65,65,30,30,8
-2.9531,2.26195,-22,65,65,30,30,8
-2.89027,2.26195,-22,65,65,30,30,8
-2.82743,2.26195,-22,65,65,30,30,8
-2.7646,2.26195,-22,65,65,30,30,8
-2.70177,2.26195,-22,65,65,30,30,8
-2.63894,2.26195,-22,65,65,30,30,8
-2.57611,2.26195,-22,65,65,30,30,8
-2.51327,2.26195,-22,65,65,30,30,8
-2.45044,2.26195,-22,65,65,30,30,8
-2.38761,2.26195,-22,65,65,30,30,8
-2.32478,2.26195,-22,65,65,30,30,8
-2.26195,2.26195,-22,65,65,30,30,8
-2.19911,2.26195,-22,65,65,30,30,8
-2.13628,2.26195,-22,65,65,30,30,8
-2.07345,2.26195,-22,65,65,30,30,8
-2.01062,2.26195,-22,65,65,30,30,8
-1.94779,2.26195,-22,65,65,30,30,8
-1.88496,2.26195,-22,65,65,30,30,8
-1.82212,2.26195,-22,65,65,30,30,8
-1.75929,2.26195,-22,65,65,30,30,8
-1.69646,2.26195,-22,65,65,30,30,8
-1.63363,2.26195,-22,65,65,30,30,8
-1.5708,2.26195,-22,65,65,30,30,8
-1.50796,2.26195,-22,65,65,30,30,8
-1.44513,2.26195,-22,65,65,30,30,8
-1.3823,2.26195,-22,65,65,30,30,8
-1.31947,2.26195,-22,65,65,30,30,8
-1.25664,2.26195,-22,65,65,30,30,8
-1.19381,2.26195,-22,65,65,30,30,8
-1.13097,2.26195,-22,65,65,30,30,8
-1.06814,2.26195,-22,65,65,30,30,8
-1.00531,2.26195,-22,65,65,30,30,8
-0.942478,2.26195,-22,65,65,30,30,8
-0.879646,2.26195,-22,65,65,30,30,8
-0.816814,2.26195,-22,65,65,30,30,8
-0.753982,2.26195,-22,65,65,30,30,8
-0.69115,2.26195,-22,65,65,30,30,8
-0.628319,2.26195,-22,65,65,30,30,8
-0.565487,2.26195,-22,65,65,30,30,8
-0.502655,2.26195,-22,65,65,30,30,8
-0.439823,2.26195,-22,65,65,30,30,8
-0.376991,2.26195,-22,65,65,30,30,8
-0.314159,2.26195,-22,65,65,30,30,8
-0.251327,2.26195,-22,65,65,30,30,8
-0.188496,2.26195,-22,65,65,30,30,8
-0.125664,2.26195,-22,65,65,30,30,8
-0.0628319,2.26195,-22,65,65,30,30,8
2.77556e-15,2.26195,-22,65,65,30,30,8
0.0628319,2.26195,-22,65,65,30,30,8
0.125664,2.26195,-22,65,65,30,30,8
0.188496,2.26195,-22,65,65,30,30,8
0.251327,2.26195,-22,65,65,30,30,8
0.314159,2.26195,-22,65,65,30,30,8
0.376991,2.26195,-22,65,65,30,30,8
0.439823,2.26195,-22,65,65,30,30,8
0.502655,2.26195,-22,65,65,30,30,8
0.565487,2.26195,-22,65,65,30,30,8
0.628319,2.26195,-22,65,65,30,30,8
0.69115,2.26195,-22,65,65,30,30,8
0.753982,2.26195,-22,65,65,30,30,8
0.816814,2.26195,-22,65,65,30,30,8
0.879646,2.26195,-22,65,65,30,30,8
0.942478,2.26195,-22,65,65,30,30,8
1.00531,2.26195,-22,65,65,30,30,8
1.06814,2.26195,-22,65,65,30,30,8
1.13097,2.26195,-22,65,65,30,30,8
1.19381,2.26195,-22,65,65,30,30,8
1.25664,2.26195,-22,65,65,30,30,8
1.31947,2.26195,-22,65,65,30,30,8
1.3823,2.26195,-22,65,65,30,30,8
1.44513,2.26195,-22,65,65,30,30,8
1.50796,2.26195,-22,65,65,30,30,8
1.5708,2.26195,-22,65,65,30,30,8
1.63363,2.26195,-22,65,65,30,30,8
1.69646,2.26195,-22,65,65,30,30,8
1.75929,2.26195,-22,65,65,30,30,8
1.82212,2.26195,-22,65,65,30,30,8
1.88496,2.26195,-22,65,65,30,30,8
1.94779,2.26195,-22,65,65,30,30,8
2.01062,2.26195,-22,65,65,30,30,8
2.07345,2.26195,-22,65,65,30,30,8
2.13628,2.26195,-22,65,65,30,30,8
2.19911,2.26195,-22,65,65,30,30,8
2.26195,2.26195,-22,65,65,30,30,8
2.32478,2.26195,-22,65,65,30,30,8
2.38761,2.26195,-22,65,65,30,30,8
2.45044,2.26195,-22,65,65,30,30,8
2.51327,2.26195,-22,65,65,30,30,8
2.57611,2.26195,-22,65,65,30,30,8
2.63894,2.26195,-22,65,65,30,30,8
2.70177,2.26195,-22,65,65,30,30,8
2.7646,2.26195,-22,65,65,30,30,8
2.82743,2.26195,-22,65,65,30,30,8
2.89027,2.26195,-22,65,65,30,30,8
2.9531,2.26195,-22,65,65,30,30,8
3.01593,2.26195,-22,65,65,30,30,8
3.07876,2.26195,-22,65,65,30,30,8
-3.14159,2.32478,-22,65,65,30,30,8
-3.07876,2.32478,-22,65,65,30,30,8
-3.01593,2.32478,-22,65,65,30,30,8
-2.9531,2.32478,-22,65,65,30,30,8
-2.89027,2.32478,-22,65,65,30,30,8
-2.82743,2.32478,-22,65,65,30,30,8
-2.7646,2.32478,-22,65,65,30,30,8
-2.70177,2.32478,-22,65,65,30,30,8
-2.63894,2.32478,-22,65,65,30,30,8
-2.57611,2.32478,-22,65,65,30,30,8
-2.51327,2.32478,-22,65,65,30,30,8
-2.45044,2.32478,-22,65,65,30,30,8
-2.38761,2.32478,-22,65,65,30,30,8
-2.32478,2.32478,-22,65,65,30,30,8
-2.26195,2.32478,-22,65,65,30,30,8
-2.19911,2.32478,-22,65,65,30,30,8
-2.13628,2.32478,-22,65,65,30,30,8
-2.07345,2.32478,-22,65,65,30,30,8
-2.01062,2.32478,-22,65,65,30,30,8
-1.94779,2.32478,-22,65,65,30,30,8
-1.88496,2.32478,-22,65,65,30,30,8
-1.82212,2.32478,-22,65,65,30,30,8
-1.75929,2.32478,-22,65,65,30,30,8
-1.69646,2.32478,-22,65,65,30,30,8
-1.63363,2.32478,-22,65,65,30,30,8
-1.5708,2.32478,-22,65,65,30,30,8
-1.50796,2.32478,-22,65,65,30,30,8
-1.44513,2.32478,-22,65,65,30,30,8
-1.3823,2.32478,-22,65,65,30,30,8
-1.31947,2.32478,-22,65,65,30,30,8
-1.25664,2.32478,-22,65,65,30,30,8
-1.19381,2.32478,-22,65,65,30,30,8
-1.13097,2.32478,-22,65,65,30,30,8
-1.06814,2.32478,-22,65,65,30,30,8
-1.00531,2.32478,-22,65,65,30,30,8
-0.942478,2.32478,-22,65,65,30,30,8
-0.879646,2.32478,-22,65,65,30,30,8
-0.816814,2.32478,-22,65,65,30,30,8
-0.753982,2.32478,-22,65,65,30,30,8
-0.69115,2.32478,-22,65,65,30,30,8
-0.628319,2.32478,-22,65,65,30,30,8
-0.565487,2.32478,-22,65,65,30,30,8
-0.502655,2.32478,-22,65,65,30,30,8
-0.439823,2.32478,-22,65,65,30,30,8
-0.376991,2.32478,-22,65,65,30,30,8
-0.314159,2.32478,-22,65,65,30,30,8
-0.251327,2.32478,-22,65,65,30,30,8
-0.188496,2.32478,-22,65,65,30,30,8
-0.125664,2.32478,-22,65,65,30,30,8
-0.0628319,2.32478,-22,65,65,30,30,8
2.77556e-15,2.32478,-22,65,65,30,30,8
0.0628319,2.32478,-22,65,65,30,30,8
0.125664,2.32478,-22,65,65,30,30,8
0.188496,2.32478,-22,65,65,30,30,8
0.251327,2.32478,-22,65,65,30,30,8
0.314159,2.32478,-22,65,65,30,30,8
0.376991,2.32478,-22,65,65,30,30,8
0.439823,2.32478,-22,65,65,30,30,8
0.502655,2.32478,-22,65,65,30,30,8
0.565487,2.32478,-22,65,65,30,30,8
0.628319,2.32478,-22,65,65,30,30,8
0.69115,2.32478,-22,65,65,30,30,8
0.753982,2.32478,-22,65,65,30,30,8
0.816814,2.32478,-22,65,65,30,30,8
0.879646,2.32478,-22,65,65,30,30,8
0.942478,2.32478,-22,65,65,30,30,8
1.00531,2.32478,-22,65,65,30,30,8
1.06814,2.32478,-22,65,65,30,30,8
1.13097,2.32478,-22,65,65,30,30,8
1.19381,2.32478,-22,65,65,30,30,8
1.25664,2.32478,-22,65,65,30,30,8
1.31947,2.32478,-22,65,65,30,30,8
1.3823,2.32478,-22,65,65,30,30,8
1.44513,2.32478,-22,65,65,30,30,8
1.50796,2.32478,-22,65,65,30,30,8
1.5708,2.32478,-22,65,65,30,30,8
1.63363,2.32478,-22,65,65,30,30,8
1.69646,2.32478,-22,65,65,30,30,8
1.75929,2.32478,-22,65,65,30,30,8
1.82212,2.32478,-22,65,65,30,30,8
1.88496,2.32478,-22,65,65,30,30,8
1.94779,2.32478,-22,65,65,30,30,8
2.01062,2.32478,-22,65,65,30,30,8
2.07345,2.32478,-22,65,65,30,30,8
2.13628,2.32478,-22,65,65,30,30,8
2.19911,2.32478,-22,65,65,30,30,8
2.26195,2.32478,-22,65,65,30,30,8
2.32478,2.32478,-22,65,65,30,30,8
2.38761,2.32478,-22,65,65,30,30,8
2.45044,2.32478,-22,65,65,30,30,8
2.51327,2.32478,-22,65,65,30,30,8
2.57611,2.32478,-22,65,65,30,30,8
2.63894,2.32478,-22,65,65,30,30,8
2.70177,2.32478,-22,65,65,30,30,8
2.7646,2.32478,-22,65,65,30,30,8
2.82743,2.32478,-22,65,65,30,30,8
2.89027,2.32478,-22,65,65,30,30,8
2.9531,2.32478,-22,65,65,30,30,8
3.01593,2.32478,-22,65,65,30,30,8
3.07876,2.32478,-22,65,65,30,30,8
-3.14159,2.38761,-22,65,65,30,30,8
-3.07876,2.38761,-22,65,65,30,30,8
-3.01593,2.38761,-22,65,65,30,30,8
-2.9531,2.38761,-22,65,65,30,30,8
-2.89027,2.38761,-22,65,65,30,30,8
-2.82743,2.38761,-22,65,65,30,30,8
-2.7646,2.38761,-22,65,65,30,30,8
-2.70177,2.38761,-22,65,65,30,30,8
-2.63894,2.38761,-22,65,65,30,30,8
-2.57611,2.38761,-22,65,65,30,30,8
-2.51327,2.38761,-22,65,65,30,30,8
-2.45044,2.38761,-22,65,65,30,30,8
-2.38761,2.38761,-22,65,65,30,30,8
-2.32478,2.38761,-22,65,65,30,30,8
-2.26195,2.38761,-22,65,65,30,30,8
-2.19911,2.38761,-22,65,65,30,30,8
-2.13628,2.38761,-22,65,65,30,30,8
-2.07345,2.38761,-22,65,65,30,30,8
-2.01062,2.38761,-22,65,65,30,30,8
-1.94779,2.38761,-22,65,65,30,30,8
-1.88496,2.38761,-22,65,65,30,30,8
-1.82212,2.38761,-22,65,65,30,30,8
-1.75929,2.38761,-22,65,65,30,30,8
-1.69646,2.38761,-22,65,65,30,30,8
-1.63363,2.38761,-22,65,65,30,30,8
-1.5708,2.38761,-22,65,65,30,30,8
-1.50796,2.38761,-22,65,65,30,30,8
-1.44513,2.38761,-22,65,65,30,30,8
-1.3823,2.38761,-22,65,65,30,30,8
-1.31947,2.38761,-22,65,65,30,30,8
-1.25664,2.38761,-22,65,65,30,30,8
-1.19381,2.38761,-22,65,65,30,30,8
-1.13097,2.38761,-22,65,65,30,30,8
-1.06814,2.38761,-22,65,65,30,30,8
-1.00531,2.38761,-22,65,65,30,30,8
-0.942478,2.38761,-22,65,65,30,30,8
-0.879646,2.38761,-22,65,65,30,30,8
-0.816814,2.38761,-22,65,65,30,30,8
-0.753982,2.38761,-22,65,65,30,30,8
-0.69115,2.38761,-22,65,65,30,30,8
-0.628319,2.38761,-22,65,65,30,30,8
-0.565487,2.38761,-22,65,65,30,30,8
-0.502655,2.38761,-22,65,65,30,30,8
-0.439823,2.38761,-22,65,65,30,30,8
-0.376991,2.38761,-22,65,65,30,30,8
-0.314159,2.38761,-22,65,65,30,30,8
-0.251327,2.38761,-22,65,65,30,30,8
-0.188496,2.38761,-22,65,65,30,30,8
-0.125664,2.38761,-22,65,65,30,30,8
-0.0628319,2.38761,-22,65,65,30,30,8
2.77556e-15,2.38761,-22,65,65,30,30,8
0.0628319,2.38761,-22,65,65,30,30,8
0.125664,2.38761,-22,65,65,30,30,8
0.188496,2.38761,-22,65,65,30,30,8
0.251327,2.38761,-22,65,65,30,30,8
0.314159,2.38761,-22,65,65,30,30,8
0.376991,2.38761,-22,65,65,30,30,8
0.439823,2.38761,-22,65,65,30,30,8
0.502655,2.38761,-22,65,65,30,30,8
0.565487,2.38761,-22,65,65,30,30,8
0.628319,2.38761,-22,65,65,30,30,8
0.69115,2.38761,-22,65,65,30,30,8
0.753982,2.38761,-22,65,65,30,30,8
0.816814,2.38761,-22,65,65,30,30,8
0.879646,2.38761,-22,65,65,30,30,8
0.942478,2.38761,-22,65,65,30,30,8
1.00531,2.38761,-22,65,65,30,30,8
1.06814,2.38761,-22,65,65,30,30,8
1.13097,2.38761,-22,65,65,30,30,8
1.19381,2.38761,-22,65,65,30,30,8
1.25664,2.38761,-22,65,65,30,30,8
1.31947,2.38761,-22,65,65,30,30,8
1.3823,2.38761,-22,65,65,30,30,8
1.44513,2.38761,-22,65,65,30,30,8
1.50796,2.38761,-22,65,65,30,30,8
1.5708,2.38761,-22,65,65,30,30,8
1.63363,2.38761,-22,65,65,30,30,8
1.69646,2.38761,-22,65,65,30,30,8
1.75929,2.38761,-22,65,65,30,30,8
1.82212,2.38761,-22,65,65,30,30,8
1.88496,2.38761,-22,65,65,30,30,8
1.94779,2.38761,-22,65,65,30,30,8
2.01062,2.38761,-22,65,65,30,30,8
2.07345,2.38761,-22,65,65,30,30,8
2.13628,2.38761,-22,65,65,30,30,8
2.19911,2.38761,-22,65,65,30,30,8
2.26195,2.38761,-22,65,65,30,30,8
2.32478,2.38761,-22,65,65,30,30,8
2.38761,2.38761,-22,65,65,30,30,8
2.45044,2.38761,-22,65,65,30,30,8
2.51327,2.38761,-22,65,65,30,30,8
2.57611,2.38761,-22,65,65,30,30,8
2.63894,2.38761,-22,65,65,30,30,8
2.70177,2.38761,-22,65,65,30,30,8
2.7646,2.38761,-22,65,65,30,30,8
2.82743,2.38761,-22,65,65,30,30,8
2.89027,2.38761,-22,65,65,30,30,8
2.9531,2.38761,-22,65,65,30,30,8
3.01593,2.38761,-22,65,65,30,30,8
3.07876,2.38761,-22,65,65,30,30,8
-3.14159,2.45044,-22,65,65,30,30,8
-3.07876,2.45044,-22,65,65,30,30,8
-3.01593,2.45044,-22,65,65,30,30,8
-2.9531,2.45044,-22,65,65,30,30,8
-2.89027,2.45044,-22,65,65,30,30,8
-2.82743,2.45044,-22,65,65,30,30,8
-2.7646,2.45044,-22,65,65,30,30,8
-2.70177,2.45044,-22,65,65,30,30,8
-2.63894,2.45044,-22,65,65,30,30,8
-2.57611,2.45044,-22,65,65,30,30,8
-2.51327,2.45044,-22,65,65,30,30,8
-2.45044,2.45044,-22,65,65,30,30,8
-2.38761,2.45044,-22,65,65,30,30,8
-2.32478,2.45044,-22,65,65,30,30,8
-2.26195,2.45044,-22,65,65,30,30,8
-2.19911,2.45044,-22,65,65,30,30,8
-2.13628,2.45044,-22,65,65,30,30,8
-2.07345,2.45044,-22,65,65,30,30,8
-2.01062,2.45044,-22,65,65,30,30,8
-1.94779,2.45044,-22,65,65,30,30,8
-1.88496,2.45044,-22,65,65,30,30,8
-1.82212,2.45044,-22,65,65,30,30,8
-1.75929,2.45044,-22,65,65,30,30,8
-1.69646,2.45044,-22,65,65,30,30,8
-1.63363,2.45044,-22,65,65,30,30,8
-1.5708,2.45044,-22,65,65,30,30,8
-1.50796,2.45044,-22,65,65,30,30,8
-1.44513,2.45044,-22,65,65,30,30,8
-1.3823,2.45044,-22,65,65,30,30,8
-1.31947,2.45044,-22,65,65,30,30,8
-1.25664,2.45044,-22,65,65,30,30,8
-1.19381,2.45044,-22,65,65,30,30,8
-1.13097,2.45044,-22,65,65,30,30,8
-1.06814,2.45044,-22,65,65,30,30,8
-1.00531,2.45044,-22,65,65,30,30,8
-0.942478,2.45044,-22,65,65,30,30,8
-0.879646,2.45044,-22,65,65,30,30,8
-0.816814,2.45044,-22,65,65,30,30,8
-0.753982,2.45044,-22,65,65,30,30,8
-0.69115,2.45044,-22,65,65,30,30,8
-0.628319,2.45044,-22,65,65,30,30,8
-0.565487,2.45044,-22,65,65,30,30,8
-0.502655,2.45044,-22,65,65,30,30,8
-0.439823,2.45044,-22,65,65,30,30,8
-0.376991,2.45044,-22,65,65,30,30,8
-0.314159,2.45044,-22,65,65,30,30,8
-0.251327,2.45044,-22,65,65,30,30,8
-0.188496,2.45044,-22,65,65,30,30,8
-0.125664,2.45044,-22,65,65,30,30,8
-0.0628319,2.45044,-22,65,65,30,30,8
2.77556e-15,2.45044,-22,65,65,30,30,8
0.0628319,2.45044,-22,65,65,30,30,8
0.125664,2.45044,-22,65,65,30,30,8
0.188496,2.45044,-22,65,65,30,30,8
0.251327,2.45044,-22,65,65,30,30,8
0.314159,2.45044,-22,65,65,30,30,8
0.376991,2.45044,-22,65,65,30,30,8
0.439823,2.45044,-22,65,65,30,30,8
0.502655,2.45044,-22,65,65,30,30,8
0.565487,2.45044,-22,65,65,30,30,8
0.628319,2.45044,-22,65,65,30,30,8
0.69115,2.45044,-22,65,65,30,30,8
0.753982,2.45044,-22,65,65,30,30,8
0.816814,2.45044,-22,65,65,30,30,8
0.879646,2.45044,-22,65,65,30,30,8
0.942478,2.45044,-22,65,65,30,30,8
1.00531,2.45044,-22,65,65,30,30,8
1.06814,2.45044,-22,65,65,30,30,8
1.13097,2.45044,-22,65,65,30,30,8
1.19381,2.45044,-22,65,65,30,30,8
1.25664,2.45044,-22,65,65,30,30,8
1.31947,2.45044,-22,65,65,30,30,8
1.3823,2.45044,-22,65,65,30,30,8
1.44513,2.45044,-22,65,65,30,30,8
1.50796,2.45044,-22,65,65,30,30,8
1.5708,2.45044,-22,65,65,30,30,8
1.63363,2.45044,-22,65,65,30,30,8
1.69646,2.45044,-22,65,65,30,30,8
1.75929,2.45044,-22,65,65,30,30,8
1.82212,2.45044,-22,65,65,30,30,8
1.88496,2.45044,-22,65,65,30,30,8
1.94779,2.45044,-22,65,65,30,30,8
2.01062,2.45044,-22,65,65,30,30,8
2.07345,2.45044,-22,65,65,30,30,8
2.13628,2.45044,-22,65,65,30,30,8
2.19911,2.45044,-22,65,65,30,30,8
2.26195,2.45044,-22,65,65,30,30,8
2.32478,2.45044,-22,65,65,30,30,8
2.38761,2.45044,-22,65,65,30,30,8
2.45044,2.45044,-22,65,65,30,30,8
2.51327,2.45044,-22,65,65,30,30,8
2.57611,2.45044,-22,65,65,30,30,8
2.63894,2.45044,-22,65,65,30,30,8
2.70177,2.45044,-22,65,65,30,30,8
2.7646,2.45044,-22,65,65,30,30,8
2.82743,2.45044,-22,65,65,30,30,8
2.89027,2.45044,-22,65,65,30,30,8
2.9531,2.45044,-22,65,65,30,30,8
3.01593,2.45044,-22,65,65,30,30,8
3.07876,2.45044,-22,65,65,30,30,8
-3.14159,2.51327,-22,65,65,30,30,8
-3.07876,2.51327,-22,65,65,30,30,8
-3.01593,2.51327,-22,65,65,30,30,8
-2.9531,2.51327,-22,65,65,30,30,8
-2.89027,2.51327,-22,65,65,30,30,8
-2.82743,2.51327,-22,65,65,30,30,8
-2.7646,2.51327,-22,65,65,30,30,8
-2.70177,2.51327,-22,65,65,30,30,8
-2.63894,2.51327,-22,65,65,30,30,8
-2.57611,2.51327,-22,65,65,30,30,8
-2.51327,2.51327,-22,65,65,30,30,8
-2.45044,2.51327,-22,65,65,30,30,8
-2.38761,2.51327,-22,65,65,30,30,8
-2.32478,2.51327,-22,65,65,30,30,8
-2.26195,2.51327,-22,65,65,30,30,8
-2.19911,2.51327,-22,65,65,30,30,8
-2.13628,2.51327,-22,65,65,30,30,8
-2.07345,2.51327,-22,65,65,30,30,8
-2.01062,2.51327,-22,65,65,30,30,8
-1.94779,2.51327,-22,65,65,30,30,8
-1.88496,2.51327,-22,65,65,30,30,8
-1.82212,2.51327,-22,65,65,30,30,8
-1.75929,2.51327,-22,65,65,30,30,8
-1.69646,2.51327,-22,65,65,30,30,8
-1.63363,2.51327,-22,65,65,30,30,8
-1.5708,2.51327,-22,65,65,30,30,8
-1.50796,2.51327,-22,65,65,30,30,8
-1.44513,2.51327,-22,65,65,30,30,8
-1.3823,2.51327,-22,65,65,30,30,8
-1.31947,2.51327,-22,65,65,30,30,8
-1.25664,2.51327,-22,65,65,30,30,8
-1.19381,2.51327,-22,65,65,30,30,8
-1.13097,2.51327,-22,65,65,30,30,8
-1.06814,2.51327,-22,65,65,30,30,8
-1.00531,2.51327,-22,65,65,30,30,8
-0.942478,2.51327,-22,65,65,30,30,8
-0.879646,2.51327,-22,65,65,30,30,8
-0.816814,2.51327,-22,65,65,30,30,8
-0.753982,2.51327,-22,65,65,30,30,8
-0.69115,2.51327,-22,65,65,30,30,8
-0.628319,2.51327,-22,65,65,30,30,8
-0.565487,2.51327,-22,65,65,30,30,8
-0.502655,2.51327,-22,65,65,30,30,8
-0.439823,2.51327,-22,65,65,30,30,8
-0.376991,2.51327,-22,65,65,30,30,8
-0.314159,2.51327,-22,65,65,30,30,8
-0.251327,2.51327,-22,65,65,30,30,8
-0.188496,2.51327,-22,65,65,30,30,8
-0.125664,2.51327,-22,65,65,30,30,8
-0.0628319,2.51327,-22,65,65,30,30,8
2.77556e-15,2.51327,-22,65,65,30,30,8
0.0628319,2.51327,-22,65,65,30,30,8
0.125664,2.51327,-22,65,65,30,30,8
0.188496,2.51327,-22,65,65,30,30,8
0.251327,2.51327,-22,65,65,30,30,8
0.314159,2.51327,-22,65,65,30,30,8
0.376991,2.51327,-22,65,65,30,30,8
0.439823,2.51327,-22,65,65,30,30,8
0.502655,2.51327,-22,65,65,30,30,8
0.565487,2.51327,-22,65,65,30,30,8
0.628319,2.51327,-22,65,65,30,30,8
0.69115,2.51327,-22,65,65,30,30,8
0.753982,2.51327,-22,65,65,30,30,8
0.816814,2.51327,-22,65,65,30,30,8
0.879646,2.51327,-22,65,65,30,30,8
0.942478,2.51327,-22,65,65,30,30,8
1.00531,2.51327,-22,65,65,30,30,8
1.06814,2.51327,-22,65,65,30,30,8
1.13097,2.51327,-22,65,65,30,30,8
1.19381,2.51327,-22,65,65,30,30,8
1.25664,2.51327,-22,65,65,30,30,8
